MSE,RMSE,PSNR,SSIM,UQI,MSSSIM,ERGAS,SCC,RASE,SAM,VIF
11963.436197916666,109.37749401918416,1.2975150411091363,"(-0.00947971197097907, -0.01291998654784713)",0.332692718690218,(0.04943811241029869+0.08383554722136j),105921.45817181653,-0.008894426476307562,15289.171378825144,1.1082676881718179,0.027991404178876758
15021.915690104166,122.56392491310062,0.30882121721144984,"(0.013465891473775629, 0.030291553857692288)",0.11891625225094721,(0.16753203885881662+0j),251963.53139132407,0.029409918266803874,36213.95402003743,1.3179809734079153,0.02703445797217636
20599.600260416668,143.52560837849344,-1.0625135096308207,"(0.0029535786595065107, 0.02387530335523118)",0.04236406103886719,(0.11288586294492975+0j),5432151.16806279,0.013957430586220171,46222.68475679682,1.4974666020355032,0.009086423081862145
25035.936848958332,158.22748449292345,-1.9095640549948092,"(-0.02071121641694328, 0.04721186542780311)",0.09446805471477449,(-0.022820462699916163+0.19868922999158772j),367732.26930727874,0.020773264605955816,-50068.31193148947,1.7711882427149168,0.0017649133813151866
25054.342122395832,158.2856346052788,-1.912755615998546,"(-0.004499498784046437, 0.006506554564701494)",0.1063554372683636,(-0.017784440840988684+0.15484247199509973j),368077.06512505113,0.02540373531299266,-52206.78289166117,1.7721451231764827,0.0006875983159801853
15133.423828125,123.01798172675814,0.2767024677417568,"(-0.0020406480121764135, -0.007141067165065264)",0.12190239584143751,(0.08329491531622513+0.1412488152528634j),246337.881157561,0.01238459266417162,35435.506159965065,1.31368018249455,0.025767811297950288
12580.7900390625,112.16412099714641,1.07899527445594,"(-0.0028150833406336367, -0.007611870791053878)",0.09712468636566374,(0.09764071002485397+0.16557594853298938j),261807.25532238683,0.005717606017141012,37686.87754964923,1.2864153010801445,0.029389360277843456
14767.0166015625,121.51961406111566,0.38314678783658296,"(-0.010443026619657549, -0.02384633090866751)",0.11392403309616654,(0.10966008522763031+0.1859580150856293j),244229.1617897924,-0.026633510308352263,35201.943198219145,1.3124672095443202,0.026666150236305614
24312.057291666668,155.92324166610527,-1.7821426858154956,"(0.007696364277781954, -0.01256016922557412)",0.29802160019503005,(-0.03488297727295964+0.13376466636081177j),188397.18719395096,-0.02688073158246533,-27171.28935230438,2.1484490710929083,0.0007775866602060039
28712.675130208332,169.44814879545993,-2.5046621523678962,"(-0.012046060233496683, 0.01537226077759897)",0.4462882359009846,(-0.027499365940343204+0.2394266897999292j),146759.65055818742,0.01933290583985238,-21167.257452518494,2.1988288374122362,0.001200634640191509
18432.138346354168,135.76501149542975,-0.5796827953350043,"(-0.00651956089597671, -0.019589450179746403)",0.07089695599510121,(0.13845218796634423+0.019615918124158156j),412970.71599310875,-0.019355457607244986,56925.301247322335,1.409642983693492,0.025058282073247617
13060.233723958334,114.2813796029709,0.9165649283525311,"(-0.013349410143147389, -0.013367600108022482)",0.25760731977483614,(0.2216924946737558+0.03140941207312571j),131091.46423620926,-0.020479068511442645,18905.123654918512,1.1866587907556378,0.026691854287396635
14726.3125,121.35201893664563,0.3951342971897012,"(0.0018432673750775968, 0.009915536380126917)",0.02646256509211128,(0.05285311028012515+0.06622691093770383j),2142074.094387085,0.003983105550367613,107018.52180891251,1.4423261304953112,0.02762620779448537
25993.306966145832,161.22439941319624,-2.0725409367936063,"(0.011789809204932833, -0.021156240804412724)",0.1879115301636276,(-0.17944056328588776+0.07980203935275994j),242227.86587023016,-0.011420666623963316,-34814.26298567244,1.907161847916852,0.00012509480827888685
12993.361979166666,113.9884291459737,0.9388590438099207,"(0.0042556471987664525, 0.004662556221029107)",0.197494927082792,(0.19928691523682077+0j),158991.43380914975,0.00675103401441739,22956.034777232027,1.2243661637781844,0.028823411444771862
20419.726236979168,142.8976075271352,-1.0244247338225467,"(-0.007734873939164157, -0.031259783518785805)",0.04187821898253116,(0.03196267110704239+0.05420126077380432j),2023039.1056557638,-0.016363684998091977,113057.86962052624,1.4786730456038566,0.02433068445235213
12023.380533854166,109.65117661864905,1.2758084938788696,"(0.0189390727331319, 0.029485166309095364)",0.30198246826112823,(0.36736132565139656+0j),116400.81219875107,0.01559267861917793,16790.42491971633,1.126362209427465,0.029344275548079196
18516.307942708332,136.07464107139262,-0.5994695296332659,"(0.0031498564694429428, 0.027920303681892817)",0.022002239729613585,(0.051724560310162246+0j),9885549.635211779,0.034104054833297585,-673507.9046240714,1.5210875726755984,0.017006607711562784
13012.5908203125,114.07274354688109,0.9324366825995563,"(-0.00853495300419646, -0.015070953492343393)",0.25446289291903057,(0.11377945458739455+0.19294350801093763j),133119.2493034167,-0.011652914607160086,19216.55358433266,1.1855499639991494,0.026756302661878447
18818.317057291668,137.1798711812038,-0.6697333948469724,"(-0.0020786022485380588, 0.030818670729309175)",0.015270315980136784,(0.011631205549970134+0.016019561992396396j),11440455.439560018,0.036882565278237765,750728.8905826729,1.5933378864216816,0.01752637426859371
9798.869466145834,98.98923914318078,2.1643146958031547,"(-0.0022763590467714144, -0.0009289362648649325)",0.23234675186386675,(0.1955751568162198+0j),138502.5588299325,-0.029173097172441067,19992.95557762322,1.0566049650368188,0.03279019435299406
14184.44921875,119.09848537554959,0.5579496507941768,"(-0.013544323444681922, -0.03224779195296135)",0.10345191822054246,(0.07879331115668543+0.13361514095403756j),269027.60354939126,-0.04488057175923821,38633.61905517354,1.3190716330956125,0.02615163627754208
15807.891927083334,125.72943938109059,0.08733483774622933,"(-0.0013565266770362535, -0.0021686029995356074)",0.07126974496574827,(0.07985564995445407+0.10006209642869024j),363323.8773768747,-0.00844847116899908,52040.47345672499,1.3723940492619313,0.02640254175654236
24952.330729166668,157.9630676112827,-1.895036762054083,"(0.0032278181437881137, -0.017930407280052567)",0.07469423291128668,(-0.09746304036145585+0.04334443249586153j),1273210.8691014021,-0.0007228212390714717,-63934.95100166411,1.7368007569053752,0.00013579507274371564
16457.898111979168,128.2883397350639,-0.08766927442027403,"(0.0032385495826829443, 0.023555827738649764)",0.0404814158304705,(0.10964184081006717+0j),2833537.095651316,0.01755801784807825,142395.95146002635,1.450129100131807,0.02570298401715627
7274.573567708333,85.29111071916189,3.4579990165866423,"(0.024281430729135467, 0.03257578209061352)",0.4454516614867385,(0.30027260703751585+0j),79499.40645413414,0.04378486811891787,11472.835454812946,0.8350016712735341,0.035086245659296744
12599.882161458334,112.24919670740782,1.072409584505184,"(0.0064975408490082045, 0.008148390120336376)",0.3217496501835137,(0.20610274965277792+0j),112534.33385631724,-0.005800717600049659,16238.750987692089,1.1311099582818869,0.02746735029037152
13550.1220703125,116.40499160393638,0.756642342126092,"(0.010031304149178993, 0.04041311001436758)",0.08033304168082499,(0.2265964230758991+0j),343310.21714662947,0.024357564428390818,49214.177926545526,1.3322543478323416,0.027549905775081734
16013.611979166666,126.54490103977587,0.03118140867300745,"(-0.0002625324414440242, -0.006949252250481407)",0.07594850229950141,(0.036154407404392665+0.06130947120424124j),370783.34375754726,0.0055956040722741915,52543.99598075685,1.3697072374463959,0.02571828237813907
20768.563802083332,144.11302440127795,-1.0979902311639806,"(-0.0007078130659102758, -0.007265578525073867)",0.016991435427235163,(-0.002026027494375526+0.007769144522909005j),9309942.535845587,-0.012924603561680542,-78762.04965249791,1.6032242448501517,0.024519871992820696
10310.841145833334,101.5423120961569,1.9431334596953007,"(-0.01711922304818459, -0.021535843855935547)",0.40619894437688425,(0.30838197199060335+0.04369158481630196j),87467.19730498848,-0.023046487183960074,12629.998772163564,1.0356392370690692,0.029277492058101692
15678.337239583334,125.21316719731729,0.12307440066352913,"(0.002060156623112598, 0.0407829207817752)",0.02040159224527281,(0.08982590795515559+0j),6071034.479243828,0.04671068956745156,707869.5022202743,1.5026856531383963,0.02776632665860516
24713.075520833332,157.2039297245248,-1.8531935442546434,"(0.004670318673188855, -0.011855793096002569)",0.1295515621877885,(-0.03447602297130705+0.13220413137669354j),313250.8387760996,-0.021725389240083232,-44919.667114227734,1.8254841959523815,0.0008630114553001587
17752.327473958332,133.23786051253725,-0.4164785873730341,"(0.003161673526250724, 0.011028297591414401)",0.06007933756590624,(0.05618789942675874+0.07040552564248827j),601388.0532599919,0.005383575182368382,79567.20405868047,1.4204508425994622,0.02570218114199362
17160.904296875,130.99963472038766,-0.26932727427994047,"(0.00045577693485754833, 0.0062629849470391755)",0.01961248267827889,(0.03679268064400938+0.05067425091156305j),6419072.843298314,0.0008833020888795844,-666306.1286067497,1.5623931045589405,0.009029701779222786
10784.445963541666,103.84818709800217,1.7480960319724026,"(-0.003002897779644247, -0.0023709427194919443)",0.25614189634091494,(0.17777922729988435+0j),131503.32198294543,0.007452317440814755,19002.294439212812,1.1142436426662388,0.030628019268519168
18487.586263020832,135.96906362485853,-0.5927277151448406,"(0.006862452847340573, 0.015264732356821261)",0.04993860553133408,(0.1463589683960215+0j),1689294.0592679223,0.01744806446492883,96314.15672561812,1.4639227911878436,0.02490361388964323
18598.686848958332,136.3770026395885,-0.6187484024237357,"(-6.814874740191893e-05, -0.0066062881693130905)",0.020772041431016536,(0.049551531827516135+0.08402788018967883j),8186589.143673377,-0.0022569154586567727,151292.11814873054,1.5215635519643067,0.01709452513023853
21102.350260416668,145.2664801680576,-1.1672338534254207,"(-0.0035731555114959976, 0.007682067451744562)",0.11973057882977052,(-0.07445286099113628+0.04659561583241193j),295818.27635644044,0.020883766399706443,-42571.90683273976,1.8695769296309068,0.00041030198989752036
24155.920572916668,155.42175064294145,-1.7541615102301125,"(0.002050000622848284, -0.023863522999345466)",0.03685817872001848,(-0.00986494480955152+0.046387029932717774j),3869933.439439008,-0.014918920844316869,-179297.0918654937,1.6709129807481862,0.0005592292964006178
25822.012369791668,160.6922909469887,-2.0438264292167405,"(-0.012345801451726793, 0.018109637691754072)",0.22349844069890534,(-0.019694890669486258+0.17147604381847634j),211826.56778722128,0.008088202275323343,-30521.49562197826,1.9451614911670567,0.0009314370847617586
23586.056640625,153.57752648296236,-1.6504789522751624,"(-0.0038367760684134278, 0.0038226737505297204)",0.18590918646374774,(-0.041012329030801285+0.1572687006202755j),234942.3441568703,0.000774451466118912,-33810.52304568888,1.9684215148855664,0.0005728375931608703
20206.623697916668,142.15000421356544,-0.9788631188744763,"(0.003370774350567507, -0.006359097823337104)",0.05777099069336489,(-0.02972274059367141+0.11397686750561249j),548093.4084534178,0.011444125022507683,-76859.41886743864,1.7717951833429264,0.0005679729415909073
18753.151041666668,136.94214487025778,-0.6546680962012413,"(0.0015978400076500177, 0.030927843335942035)",0.02325733539087436,(0.030672880242632445+0.03843425859453251j),4175231.6122257626,0.03446337566754015,240127.9134415608,1.4962123281851432,0.017590641756115806
14786.7001953125,121.60057645962252,0.37736174396381383,"(0.0017921441544675194, 0.016331684411848683)",0.014355556899504062,(0.05344393070712866+0j),6553566.984760971,0.02054067855270982,189723.98200531967,1.4825388605275542,0.028438537967847077
17353.043619791668,131.73095163928508,-0.31768216543708794,"(-0.00068607060852655, 0.0023421187867727657)",0.05679105010116073,(0.08423167391381126+0j),1098591.9323588246,0.003313217298987691,-282259.97344298323,1.4149330701609124,0.024386803097193484
18511.193359375,136.0558464725974,-0.5982697536532957,"(0.0031669163521705936, 0.02141144453196558)",0.04327029236179598,(0.057594242382226546+0j),1967177.2969943604,0.06022856267612903,30752.19492295255,1.4299835933907576,0.024329396139546752
20561.001953125,143.39108045176658,-1.0543683242449193,"(0.0018960904277176528, 0.0009523757966992124)",0.035277035051001125,(-0.04934785140549263+0.030883884052743504j),4231590.34226279,0.0016992324951362787,-191774.0690974288,1.6600159891499366,0.0005363891992759378
20485.448893229168,143.1273869433421,-1.0383804308295435,"(-0.0011993148415686409, -0.013002513838763363)",0.019595189050684008,(-0.013033012262053065+0.029988188014929j),11254524.269668661,-0.024567700476467683,116678.27102795352,1.5929695658246612,0.01600154287172185
15296.552408854166,123.67923192215484,0.2301388289351785,"(-0.008536969274300936, -0.02284568411440488)",0.06760136865935436,(0.05544488694980346+0.09402164062183963j),413610.5859145247,-0.026752018136149903,58530.638342941675,1.3924114821743137,0.026334313716950292
15017.955729166666,122.54776917254213,0.30996622157559517,"(0.0141829108881764, 0.03810283663383383)",0.11855056795344243,(0.13064480870872044+0.16370279941839777j),257364.91456068415,0.05372935092002786,36948.05654844407,1.3151296543449338,0.026747735712393392
24013.637369791668,154.9633420193036,-1.728505061494674,"(0.0045357909162922865, -0.02030264968129538)",0.08486875430567724,(-0.1333189151605875+0.059290503324836555j),398676.5507716801,-0.03559909451726601,-56745.70852508307,1.7964841872171073,0.0017276395729789286
11070.675455729166,105.2172773632219,1.6343332259174774,"(-0.007601101104481302, -0.014414069914944797)",0.1642640259149956,(0.08488880528470688+0.1439516821546035j),179671.23860472755,-0.008101429864945517,25900.890230677807,1.1624920793832343,0.030465198808550878
21426.401041666668,146.37759747197202,-1.2334178750577245,"(-0.00552347825456317, 0.03505690446219898)",0.027716790659499776,(0.04273253214903513+0.05885515864306069j),6006000.43166824,-0.0007550490936006267,-462401.88012151374,1.6049220990982878,0.0008561997224354498
18851.370768229168,137.30029413016263,-0.6773549328948818,"(0.0018252550130646381, 0.012020623429373961)",0.024622404733544098,(0.04076326982124701+0j),6617450.102534059,0.0040418558143063095,-417688.00964133965,1.5125714012658167,0.0164246311049705
11724.447265625,108.27948681825657,1.3851506431134708,"(-0.0021969396969526915, -0.0030444596031037768)",0.3411186547005536,(0.1748794690268716+0.024776938497073468j),104184.44237153711,-0.014452635284853419,15042.841883360421,1.105423423361117,0.0283572806342897
14496.882161458334,120.40299897202866,0.4633283317157658,"(0.006205992293304875, 0.015954225820916525)",0.11310048767143117,(0.18486260916024488+0j),264151.7892411234,0.009051728438464192,37895.096844338055,1.326379720749542,0.0266734049486435
11216.584635416666,105.90837849488899,1.5774680422458118,"(0.02716725856176694, 0.03769274061442764)",0.36964020247190654,(0.11201907970013163+0.14036406893188802j),99484.46940216512,0.03371503793717861,14371.64867405833,1.0735778515181158,0.028153813505146213
10984.2578125,104.8058100130904,1.668367241988635,"(-0.013285945378114096, -0.023649246020738635)",0.23355870377942686,(0.09004511906156734+0.1526955917832827j),141263.9033394271,-0.014509214159507677,20426.755231886596,1.128041431821386,0.028611824079757455
14047.761393229166,118.52325254239847,0.6000031995039703,"(0.02394007376772137, 0.03985241656684054)",0.20188155930756826,(0.2939755113481559+0j),176506.4416236598,0.017899268794628102,25407.38764663053,1.237134999411971,0.027273145988413728
26918.182942708332,164.06761698369465,-2.2243829846212613,"(0.012579448154709906, -0.02896752800669915)",0.14427454926707364,(-0.14877028583330337+0.06616214298032311j),283305.4532028653,-0.03663622352148273,-40653.040147990934,1.8449137077780904,0.00043128807982843303
